level1;level2;level3;level4;level5;tooltip;source;source_url;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;level
PARKS & RECREATION;DPR-EDISON JOHNSON;MULTIPURPOSE ROOM RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-EDISON JOHNSON;SUMMER CAMP PROGRAMS;;;;;;0;4312;32116;28252;35532;29696;28187;-10;0;-12;0;0;0;3
PARKS & RECREATION;HOLTON RECREATION CENTER;RECREATION CENTER;;;;;;0;0;0;0;0;3669;3269;2906;1641;913;691;462;0;3
PARKS & RECREATION;DPR-EDISON JOHNSON;GYMNASIUM RENTAL FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-EDISON JOHNSON;EQUIPMENT RENTAL;;;;;;0;0;638;3189;243;2;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-EDISON JOHNSON;INTERSESSION;;;;;;0;0;8901;11676;13055;8904;4352;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-EDISON JOHNSON;AEROBICS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-EDISON JOHNSON AQUATIC CEN;SWIMMING POOL ENTRY FEES;;;;;;0;1076;32515;37024;46605;18840;26292;22099;15502;18344;17701;19950;18000;3
PARKS & RECREATION;DPR-CAMPUS HILLS AQUATIC CENTE;WATER EXERCISE CLASSES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-EDISON JOHNSON AQUATIC CEN;ADMISSIONS/ENTRY FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-EDISON JOHNSON AQUATIC CEN;AQUATICS - TRAINING;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-FOREST HILLS POOL;MULTIPURPOSE ROOM RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CAMPUS HILLS AQUATIC CENTE;SWIM LESSONS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-FOREST HILLS POOL;RECREATION PROGRAMS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CAMPUS HILLS AQUATIC CENTE;AQUATICS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-AQUATICS;MISCELLANEOUS CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;HOLTON RECREATION CENTER;TRIPS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LITTLE RIVER LAKE;ELECTRIC BOAT MOTOR RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LITTLE RIVER LAKE;LAKES ADMISSION FEE;;;;;;0;0;1741;134;75;0;0;18094;0;0;0;0;0;3
PARKS & RECREATION;LITTLE RIVER LAKE;NON-RESIDENT CHARGES;;;;;;0;0;5918;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CITY LAKES;INSTRUCTIONAL CLASS FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-HILLSIDE POOL;MISCELLANEOUS CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CITY LAKES;CHARGES FOR SERVICES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LAKE MICHIE;PADDLE BOATS RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LAKE MICHIE;GROUP CAMP SITE RENTAL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;LAKE MICHIE;LAKES ADMISSION FEE;;;;;;0;0;2135;3;0;0;0;8620;0;0;0;0;0;3
PARKS & RECREATION;LAKE MICHIE Total;;;;;;;0;628;9417;4423;9611;1067;1289;9780;1255;1000;1055;1215;1000;2
PARKS & RECREATION;DPR-LONG MEADOW POOL;MULTIPURPOSE ROOM RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-LONG MEADOW POOL;INSTRUCTIONAL CLASS FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-HILLSIDE POOL;MULTIPURPOSE ROOM RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-FOREST HILLS POOL;MISCELLANEOUS CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-HILLSIDE POOL;INSTRUCTIONAL CLASS FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-LONG MEADOW POOL;RECREATION PROGRAMS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-LONG MEADOW POOL;GENERAL SAFETY;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-FOREST HILLS POOL;AQUATICS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-LONG MEADOW POOL;AQUATICS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-HILLSIDE POOL;TRIPS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;WEST POINT ON THE ENO PARK;WAFTING-WEST POINT ON THE ENO;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;GARRETT ROAD PARK;PARK SHELTER RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;MAPLEWOOD PARK;PARK SHELTER RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;OLD FARM PARK;PARK SHELTER RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;ROCKWOOD PARK;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;SOUTHERN BOUNDARIES PARK;PARK SHELTER RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;UNITY VILLAGE PARK;PARK SHELTER RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;WALLTOWN PARK1;PARK SHELTER RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;ROCKWOOD PARK;PARK SHELTER RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;UNITY VILLAGE PARK;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;WRIGHTWOOD PARK;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;WEST POINT ON THE ENO PARK Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
PARKS & RECREATION;TWIN LAKES PARK Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
TRANSPORTATION;PARKING FACILITIES OPERATIONS;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;SPECIAL EVENTS PARKING;SPECIAL EVENT PARKING;;;;;;0;71708;62018;58910;52527;83051;463;269;-2;-65;260;39;0;3
TRANSPORTATION;PARKING FACILITIES OPERATIONS;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;PARKING FACILITIES OPERATIONS;MONTHLY PARKING;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;SPECIAL EVENTS PARKING;PARKING STAMPS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
TRANSPORTATION;PARKING FACILITIES OPERATIONS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
NONDEPARTMENTAL;GOV-PAY FOR PERFORMANCE Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
NONDEPARTMENTAL;PP-PAY FOR PERFORMANCE Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
TRANSPORTATION;LOT 40 Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
TRANSPORTATION Total;;;;;;;;34021927;22116427;21215116;23204195;23400603;39680081;23195792;31501319;27853007;31947825;33880371;36835232;62217551;1
NONDEPARTMENTAL;SUP-PAY FOR PERFORMANCE;ENERGY CREDIT REFUND;;;;;;0;0;0;0;0;0;34415;0;0;0;0;0;0;3
NONDEPARTMENTAL;NONDEPT - ADMIN AND SUPPORT;DONATIONS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
NONDEPARTMENTAL;UNDEFINED GASB 34 CONV Total;;;;;;;0;0;0;0;0;5342;0;0;-246;-19281;-8350;0;0;2
NONDEPARTMENTAL;NON ASSIGNED - NON DEPARTMENTA Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
NONDEPARTMENTAL;NONDEPT - ADMIN AND SUPPORT Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
NONDEPARTMENTAL;CSD-PAY FOR PERFORMANCE Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
NONDEPARTMENTAL;NONDEPT - PUBLIC SERVICE Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
NONDEPARTMENTAL;NONDEPT - COMM BLDG Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
NONDEPARTMENTAL;UNDEFINED Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
NONDEPARTMENTAL Total;;;;;;;;0;0;0;0;0;5342;34415;0;-246;-19281;-8350;0;40000;1
FINANCE;FIN-INTERNAL SERVICES/IND COST;TRANSFER FROM TRANSIT ADMINIST;;;;;;0;0;0;0;230000;193990;193309;0;0;0;0;0;0;3
FINANCE;CERTIFICATES OF PARTICIPATION;TRANSFER FROM DOWNTOWN REVITAL;;;;;;0;3956428;0;0;0;0;0;0;0;0;0;0;0;3
FINANCE;FIN-INTERNAL SERVICES/IND COST;TRANSFER FROM-CAPITAL PROJECTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
FINANCE;FIN-INTERNAL SERVICES/IND COST;TRANSFER FROM BALLPARK FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
FINANCE;FINANCE - ACCOUNTING;BANK OF AMERICA REBATE;;;;;;0;0;0;0;0;0;0;63389;82361;106650;117791;114086;100000;3
FINANCE;FIN-DEBT SERVICE;CERTIFICATES OF PARTICIPATION;;;;;;0;0;678191;0;0;0;0;0;0;0;0;0;0;3
FINANCE;FINANCE - CUSTOMER & BILLING S;INDIRECT COSTS;;;;;;0;49030;0;0;0;0;0;0;0;0;0;0;0;3
FINANCE;DEBT SERVICE;2010 LOBS REFUNDING PREMIUM;;;;;;0;0;0;0;0;0;2461142;0;0;0;0;0;0;3
FINANCE;FIN-INTERNAL SERVICES/IND COST Total;;;;;;;0;314997;0;31890;230000;428588;427907;0;0;0;0;0;0;2
FINANCE;FINANCE - CUSTOMER & BILLING S Total;;;;;;;0;49030;239890;208000;239890;62470;62470;0;0;0;0;0;0;2
FINANCE;TRANSIT INVESTMENT FUND;APPROPRIATIONS FROM FUND BALAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
FINANCE;TRANSIT INVESTMENT FUND;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
FINANCE;TRANSIT INVESTMENT FUND;TRANSFER FROM BALLPARK FUND;;;;;;0;20663;0;0;0;0;0;0;0;0;0;0;0;3
FINANCE;DEBT SERVICE FUND;CURRENT LEVY - VEHICLE TAX;;;;;;0;0;0;0;0;0;0;0;0;1617072;2621894;2336584;0;3
FINANCE;TRANSIT INVESTMENT FUND;TRANSFER FROM TRANSIT FUND;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
FINANCE;DEBT SERVICE;2010 BANK LOAN REFUNDING 2008;;;;;;0;0;0;0;0;0;12042000;0;0;0;0;0;0;3
FINANCE;DEBT SERVICE;2010AB LOBS - COST OF ISSUANCE;;;;;;0;0;0;0;0;0;192848;0;0;0;0;0;0;3
FINANCE;TRANSIT INVESTMENT FUND Total;;;;;;;0;87873;0;0;0;154958;0;0;0;0;0;0;0;2
FINANCE;FIN-DEBT S Total;;;;;;;0;0;0;0;0;0;182689;323158;323158;3247467;2477230;1516243;939258;2
FINANCE;DEBT SERVICE Total;;;;;;;0;0;20203983;0;521093;15373423;19511319;15555000;0;0;0;0;0;2
FINANCE;WATER& SEWER DEBT SERVICE;2015 GO REFUND - PREMIUM;;;;;;0;0;0;0;0;0;0;0;0;0;-1290055;0;0;3
FINANCE;WATER& SEWER DEBT SERVICE;2010 GO BONDS PREMIUM;;;;;;0;0;0;0;0;0;-47396;0;0;0;0;0;0;3
FINANCE;FIN-DEBT SERVICE;2011 REVENUE BONDS PREMIUM;;;;;;0;0;0;0;0;0;3777290;0;0;0;0;0;0;3
FINANCE;FIN-DEBT SERVICE;2015 GO REFUND - PREMIUM;;;;;;0;0;0;0;0;0;0;0;0;0;1290055;0;0;3
FINANCE;DEBT SERVICE;2012 GO REFUNDING 2005 A/C;;;;;;0;0;0;0;0;0;0;0;12450000;0;0;0;0;3
FINANCE;DEBT SERVICE;2012 GO RFD - PMT TO ESCROW;;;;;;0;0;0;0;0;0;0;0;1388432;0;0;0;0;3
FINANCE;FIN-DEBT SERVICE;2010 GO BONDS PREMIUM;;;;;;0;0;0;0;0;0;47396;0;0;0;0;0;0;3
FINANCE;DEBT SERVICE;COI - PRIVATE BANK LOAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;61377;0;3
FINANCE;DEBT SERVICE;2012 GO BOND PREMIUM;;;;;;0;0;0;0;0;0;0;0;211818;0;0;0;0;3
FINANCE;FIN-DEBT SERVICE Total;;;;;;;0;0;7875610;0;44831;2960223;4104160;0;0;0;6423408;0;0;2
FINANCE;WATER& SEWER DEBT SERVICE;2011 REVENUE BONDS COI;;;;;;0;0;0;0;0;0;-279475;0;0;0;0;0;0;3
FINANCE;FIN-DEBT SERVICE;09 GO BOND REFUNDING PREMIUM;;;;;;0;0;0;0;0;266759;0;0;0;0;0;0;0;3
FINANCE;FIN-DEBT SERVICE;09 GO BOND REFUNDING ISSUE;;;;;;0;0;0;0;0;3327170;0;0;0;0;0;0;0;3
FINANCE;SOLID WASTE FA DEBT;GO BOND REFUNDING;;;;;;0;0;-9394984;0;0;0;0;0;0;0;0;0;0;3
FINANCE;WATER& SEWER DEBT SERVICE;REVENUE BONDS;;;;;;0;0;0;0;0;0;-44602;0;0;0;0;0;0;3
PARKS & RECREATION;DPR- TEEN SERVICES;TEEN CHALENGE-LOW ROPES COURSE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-MATURE ADULTS;SENIOR GAMES;;;;;;0;0;144;460;6079;661;584;2663;1973;2616;3213;3448;2500;3
PARKS & RECREATION;DPR-YOUTH COUNCIL;ADMISSIONS/ENTRY FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR- TEEN SERVICES;MISCELLANEOUS CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-SPECIAL POPULATIONS;RECREATION CENTER;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR- TEEN SERVICES;SPECIAL ACTIVITIES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-YOUTH COUNCIL;TRIPS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-MATURE ADULTS;TRIPS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR- TEEN SERVICES;TRIPS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR - BIRCHWOOD COMM CENTER;RECREATIONAL FACILITIES RENTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-NEIGHBORHOOD CENTERS;INSTRUCTIONAL CLASS FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;E D MICKLE CENTER;MISCELLANEOUS CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;E D MICKLE CENTER;CHARGES FOR SERVICES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;E D MICKLE CENTER;NON-RESIDENT CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-WALLTOWN;SUMMER CAMP PROGRAMS;;;;;;0;384;4706;3000;3320;2072;2522;0;0;0;0;0;0;3
PARKS & RECREATION;E D MICKLE CENTER;SPECIAL ACTIVITIES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-WALLTOWN;NON-RESIDENT CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-WALLTOWN;RECREATION PROGRAMS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-CAMPUS HILLS;ADMISSIONS/ENTRY FEES;;;;;;0;325;9704;9732;15512;8399;2076;4329;5911;7274;6328;6412;6000;3
PARKS & RECREATION;DPR-CAMPUS HILLS;CHARGES FOR SERVICES;;;;;;0;0;0;0;0;2806;1832;1305;3593;5040;3395;3245;3500;3
PARKS & RECREATION;DPR-CAMPUS HILLS;DANCE STUDIO RENTAL FEE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-TA GRADY;INSTRUCTIONAL CLASS FEES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-TA GRADY;MISCELLANEOUS CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-TA GRADY;RECREATION PROGRAMS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-MORREENE ROAD;ADAPT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PARKS & RECREATION;DPR-W I PATTERSON Total;;;;;;;0;694;3903;2640;4270;5451;2340;122;0;0;0;0;0;2
PUBLIC WORKS;MISCELLEANEOUS STORMWATER;GRANT IN-KIND MATCHING REVENUE;;;;;;0;0;0;0;0;0;0;14644;1012;0;12050;0;14303;3
PUBLIC WORKS;STREET MAINTENANCE;NC STATE HIGHWAY MAINTENANCE;;;;;;0;0;192120;172252;44012;0;0;0;72382;242401;164095;201478;75000;3
PUBLIC WORKS;STREET MAINTENANCE;STREET CONSTRUCTION;;;;;;0;306786;499326;545847;609486;269980;398997;300117;240822;214593;214609;386507;150000;3
PUBLIC WORKS;STREETS CAPITAL PROJECTS;DISTRIBUTED INTEREST;;;;;;0;1909;0;0;-1909;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;STREET MAINTENANCE;ENGINEERING CHARGES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;STREET MAINTENANCE;OVERHEAD CHARGES;;;;;;0;0;-16151;400;279;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;STREET MAINTENANCE;FRINGE BENEFITS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;PW-ENGINEERING SERVICES Total;;;;;;;0;309903;326461;379957;-48495;256373;468379;229480;315284;398748;499583;1038879;1393418;2
PUBLIC WORKS;STREET MAINTENANCE;;;;;;;0;542946;669345;826112;1111239;861304;949678;675367;486374;320789;313401;569509;225000;2
PUBLIC WORKS;STREETS CAPITAL PROJECTS Total;;;;;;;0;1909;0;0;-1909;0;0;0;0;0;0;0;0;2
POLICE;PUBLIC SAFETY IMPROVEMENTS;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;227974;0;-279527;51553;-51553;3
POLICE;LEO SPECIAL RETIREMENT ALLOWAN;APPROPRIATIONS FROM FUND BALAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;PUBLIC SAFETY IMPROVEMENTS;2004-2/3 NET DEBT BD PROCEEDS;;;;;;500000;0;0;0;0;0;0;0;0;0;-500000;0;0;3
POLICE;PUBLIC SAFETY IMPROVEMENTS;APPROPRIATIONS FROM FUND BALAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
POLICE;PUBLIC SAFETY IMPROVEMENTS;TRIANGLE TRANSIT AUTHORITY (TT;;;;;;0;0;0;0;0;0;0;0;113181;0;0;0;0;3
PUBLIC WORKS;STREET MAINTENANCE;EQUIPMENT RENTAL;;;;;;0;236160;185981;278667;501150;591324;550681;375249;245552;106197;98793;183002;75000;3
POLICE;POLICE-GRANTS-FEDERAL;SALE OF SURPLUS EQUIPMENT;;;;;;0;0;0;0;0;0;-113750;0;0;0;0;-2300;0;3
POLICE;2012 2/3 BONDS;TWO THIRDS BOND PROCEED 2012;;;;;;0;0;0;0;0;0;0;0;700000;0;591973;218068;591973;3
POLICE;PUBLIC SAFETY IMPROVEMENTS Total;;;;;;;7920000;0;0;0;0;0;0;0;-4999;0;-7915001;0;0;2
POLICE;POLICE FIXED ASSETS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
PUBLIC WORKS;TRANSPORTATION PROJECTS;TRANSFER FROM THE GENERAL FUND;;;;;;100000;0;0;100000;0;0;0;0;-141938;0;0;1420632;247617;3
PUBLIC WORKS;TRAFFIC SIGNAL SYSTEM UPGRADE;TRANSFER FROM THE GENERAL FUND;;;;;;340000;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;TRANSFER FROM ST NORTH ZONE 3;;;;;;0;0;0;0;0;0;0;0;0;0;0;17431;1414760;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;TRANSFER FROM-ST IMPACT FEE ZO;;;;;;2000000;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;SURETY BOND NEW AGREEMENT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1126314;3
PUBLIC WORKS;TRAFFIC CALMING PROJECTS;INVESTMENT INCOME;;;;;;465815;1780;0;-11783;4189;0;0;0;0;0;32070;0;-32070;3
PUBLIC WORKS;2012 2/3 BONDS;TWO THIRDS BOND PROCEED 2012;;;;;;0;0;0;0;0;0;0;0;200000;0;-3000;-24173;0;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;INVESTMENT INCOME;;;;;;4169;32184;0;-91722;55370;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;ST. SW-ZONE 1;;;;;;0;0;0;-1475000;0;0;0;0;0;0;0;107686;60267;3
PUBLIC WORKS;TRAFFIC CALMING PROJECTS;MISC CIP REVENUE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;2010 STREET & SIDEWALK BONDS;2007 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;1797276;0;-1797276;0;0;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;TRANSFERS FROM ST NORTH ZONE 3;;;;;;1639462;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;TRANSFER FROM-ST IMPACT FEE ZO;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;TWO THIRDS BONDS PROCEEDS 2008;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;FEDERAL PASSED THRU STATE;;;;;;0;0;0;0;49830;0;0;0;130;-130;0;0;719700;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;TWO THIRDS BOND PROCEED 2012;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;TRANSPORTATION PROJECTS;MISC CIP REVENUE;;;;;;0;0;0;0;0;0;0;0;0;0;108572;0;-108572;3
PUBLIC WORKS;2005 STREET & SIDEWALK BONDS Total;;;;;;;0;0;0;0;300000;0;2800000;0;2000000;0;-5100000;0;0;2
PUBLIC WORKS;2007 GENERAL OBLIGATION BONDS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
PUBLIC WORKS;2006 AB 2005 BONDS;2005 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;0;0;744097;0;0;3
PUBLIC WORKS;STREET RESURFACING PROJECTS;INVESTMENT INCOME;;;;;;0;27343;0;0;-27343;0;0;500000;-500000;0;0;0;0;3
PUBLIC WORKS;MISC THOROUGHFARE PROJECTS;INTEREST - GO BONDS;;;;;;0;0;0;0;0;0;0;0;1;0;-1;0;0;3
PUBLIC WORKS;MISC. THOROUGHFARE PROJECTS;SALE OF LAND;;;;;;10210;118000;0;0;-118000;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;2007 BONDS;2007 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;0;0;5592852;0;0;3
PUBLIC WORKS;2010 AB 2005 BONDS;INTEREST - GO BONDS;;;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;3
PUBLIC WORKS;STREET RESURFACING PROJECTS Total;;;;;;;0;0;0;0;3448000;0;1252000;0;0;0;-4700000;0;0;2
PUBLIC WORKS;2010 AB 2005 BONDS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;9865117;0;0;2
PUBLIC WORKS;LINE OF CREDIT Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;219949;2
PUBLIC WORKS;2009 STREET LOBS Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
PUBLIC WORKS;MISC THOROUGHFARE 2/3'S BONDS;TWO THIRDS BONDS PROCEEDS 2008;;;;;;0;0;0;0;500000;0;0;0;0;0;-312477;0;0;3
PUBLIC WORKS;SIDEWALK CONSTRUCTION;TRANSFER FROM STREET SW Zone 4;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;2958872;3
PUBLIC WORKS;SIDEWALK CONSTRUCTION;2007 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;86956;0;-86956;0;0;3
PUBLIC WORKS;SIDEWALK CONSTRUCTION;TWO THIRDS BONDS PROCEEDS 2008;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
PUBLIC WORKS;2012 AB 2005 Bonds;2007 GENERAL OBLIGATION BONDS;;;;;;0;0;0;0;0;0;0;0;0;0;1301956;0;228093;3
PUBLIC WORKS;SIDEWALK CONSTRUCTION;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
